mos	lex
mos	praescriptum
mos	ratio
mos	regula
mos	canon
mos	praeceptum
populus	gens
populus	turba
populus	multitudo
populus	homines
populus	pagus
populus	regio
populus	terra
populus	arbor
populus	truncus
osculum	savium
osculum	basium
pecunia	divitiae
pecunia	opes
pecunia	fortunae
pecunia	nummus
pecunia	aes
pecunia	argentum
pecunia	nummi
pecunia	stips
famulus	verna
famulus	pedisequus
famulus	servus
famulus	mancipium
modus	ratio
modus	mos
modus	facies
praesidium	tutela
praesidium	auxilium
gramen	pascua
gramen	pratum
iocus	facetiae
iocus	iocatio
iocus	ludus
iocus	cavillum
iocus	deliciae
confido	credo
confido	fido
confido	spero
confido	concredo
confido	aperio
cum	ubi
cum	ut
auctor	conditor
auctor	effector
auctor	molitor
auctor	parens
auctor	scriptor
sidus	flamma
sidus	stella
sidus	astrum
aestus	unda
aestus	fluctus
aestus	calor
aestus	fervor
aestus	incendium
aestus	flamma
erro	deerro
erro	delinquo
erro	vador
erro	vagor
erro	inerro
erro	pecco
erro	fallor
